timestamp,open,high,low,close
2019-06-11,78.6179,78.7223,78.4698,78.5878
2019-06-10,78.5380,78.7870,78.4431,78.6742
2019-06-09,78.5376,78.5501,78.5071,78.5071
2019-06-07,77.9343,78.8505,77.8831,78.6170
2019-06-06,77.9392,78.2281,77.6947,78.0198
2019-06-05,77.9819,78.3478,77.8748,77.9368
2019-06-04,77.8030,78.1331,77.6401,77.9781
2019-06-03,77.8053,77.9287,77.3724,77.7864
2019-06-02,77.6981,77.7259,77.6981,77.7259
2019-05-31,77.7890,77.9534,77.5621,77.7273
2019-05-30,77.7719,77.9209,77.6234,77.7397
2019-05-29,77.7229,78.0933,77.6996,77.7611
2019-05-28,77.8063,78.0669,77.6926,77.7187
2019-05-27,77.7877,77.9549,77.7483,77.8094
2019-05-26,77.7766,77.7793,77.7686,77.7793
2019-05-24,77.9223,78.2852,77.7030,77.7412
2019-05-23,77.7131,78.0267,77.3476,77.9188
2019-05-22,77.7580,77.9680,77.6764,77.6926
2019-05-21,77.7632,77.9746,77.6472,77.7612
2019-05-20,78.4649,78.5075,77.3627,77.7492
2019-05-19,78.4927,78.5004,78.4663,78.4727
2019-05-17,78.4944,78.5847,78.2599,78.4452
2019-05-16,78.6871,78.8363,78.3304,78.3829
2019-05-15,78.8302,78.9457,78.6167,78.7253
2019-05-14,79.2734,79.3483,78.7787,78.8316
2019-05-13,78.6724,79.4991,78.5159,79.2755
2019-05-12,78.6654,78.6836,78.6416,78.6717
2019-05-10,78.7725,78.8296,78.2812,78.6906
2019-05-09,78.0743,79.0475,77.9720,78.7729
2019-05-08,77.9132,78.2008,77.7699,78.0805
2019-05-07,77.7273,77.9733,77.5984,77.9136
2019-05-06,77.3544,77.8047,77.2725,77.7072
2019-05-05,77.2967,77.3976,77.2967,77.3689
2019-05-03,77.5178,77.6128,77.1193,77.3485
2019-05-02,77.9300,78.0495,77.5439,77.5835
2019-05-01,78.1451,78.3073,77.8319,77.8378
2019-04-30,78.1348,78.3601,77.9501,78.0173
2019-04-29,77.9062,78.1337,77.8378,78.1268
2019-04-28,77.8866,77.8957,77.8831,77.8954
2019-04-26,78.1441,78.2374,77.8432,77.9010
2019-04-25,78.0611,78.3497,77.9540,78.1603
2019-04-24,78.3104,78.4575,77.9750,78.0450
2019-04-23,78.4292,78.5740,78.1399,78.3080
2019-04-22,77.9895,78.5157,77.9860,78.4982
2019-04-19,77.9819,78.0766,77.9819,78.0704
2019-04-18,78.4402,78.5538,77.9278,78.0035
2019-04-17,78.4586,78.6596,78.4203,78.4455
2019-04-16,78.4451,78.7668,78.4156,78.4927
2019-04-15,78.2197,78.6063,78.0956,78.4298
2019-04-14,78.2252,78.2252,78.2155,78.2183
2019-04-12,77.9801,78.3888,77.7900,78.1900
2019-04-11,77.9881,78.0466,77.6187,77.7349
2019-04-10,78.0371,78.2129,77.7239,77.9687
2019-04-09,78.3108,78.5523,78.0087,78.0406
2019-04-08,77.6114,78.4907,77.6114,78.2969
2019-04-05,77.4197,77.8630,77.4197,77.6014
2019-04-04,76.9855,77.6951,76.8836,77.4135
2019-04-03,77.2565,77.4062,76.7841,76.9461
2019-04-02,77.5427,77.6957,76.9368,77.2393
2019-04-01,77.6792,77.9822,77.5523,77.6153
2019-03-31,77.7484,77.7484,77.6661,77.6661
2019-03-29,77.6931,77.8480,77.5208,77.6456
2019-03-28,77.7517,77.9702,77.4711,77.6966
2019-03-27,77.7452,77.9793,77.4741,77.7278
2019-03-26,78.0176,78.0420,77.7267,77.8044
2019-03-25,78.0833,78.1447,77.8269,77.9975
2019-03-24,78.1570,78.1674,78.1359,78.1436
2019-03-22,78.2555,78.3949,77.8396,78.1951
2019-03-21,78.6172,78.6822,77.9835,78.2088
2019-03-20,78.3609,78.4891,77.8226,78.4146
2019-03-19,77.8064,78.4625,77.5414,78.3724
2019-03-18,78.1036,78.2026,77.6692,77.8067
2019-03-17,78.0924,78.1092,78.0910,78.1092
2019-03-15,78.4408,78.5300,78.0565,78.1120
2019-03-14,78.7505,78.9679,78.3107,78.4273
2019-03-13,78.5841,78.9031,78.3905,78.8843
2019-03-12,78.5843,78.7194,78.2744,78.6055
2019-03-11,78.6662,78.7184,78.4043,78.6293
2019-03-10,78.6410,78.6557,78.6375,78.6557
2019-03-08,78.5204,78.7399,78.2166,78.7134
2019-03-07,79.2849,79.4515,78.3991,78.4152
2019-03-06,79.7177,79.8260,79.1865,79.2961
2019-03-05,80.4697,80.4697,79.6415,79.6415
2019-03-04,80.7509,80.7509,80.2142,80.4131
2019-03-03,80.8233,80.8659,80.7878,80.7971
2019-03-01,80.5346,80.8166,80.4498,80.7033
2019-02-28,80.9865,81.1288,80.5307,80.5331
2019-02-27,80.9160,81.3069,80.7070,80.9762
2019-02-26,80.4731,81.0494,80.4423,80.9093
2019-02-25,80.5385,80.7324,80.3481,80.4707
