timestamp,open,high,low,close
2019-06-11,4.3780,4.4026,4.3745,4.3960
2019-06-10,4.3898,4.4026,4.3745,4.3956
2019-06-09,4.3916,4.3959,4.3880,4.3880
2019-06-07,4.3752,4.3976,4.3648,4.3942
2019-06-06,4.3565,4.3811,4.3550,4.3755
2019-06-05,4.3371,4.3767,4.3319,4.3564
2019-06-04,4.3843,4.3879,4.3331,4.3369
2019-06-03,4.3817,4.3930,4.3602,4.3845
2019-06-02,4.3800,4.3823,4.3743,4.3823
2019-05-31,4.4156,4.4475,4.3590,4.3837
2019-05-30,4.4253,4.4410,4.4022,4.4154
2019-05-29,4.4833,4.4992,4.4181,4.4251
2019-05-28,4.5249,4.5332,4.4803,4.4830
2019-05-27,4.4988,4.5254,4.4846,4.5251
2019-05-26,4.4936,4.5074,4.4930,4.4988
2019-05-24,4.5192,4.5292,4.4939,4.5053
2019-05-23,4.5058,4.5276,4.4956,4.5190
2019-05-22,4.5212,4.5240,4.4771,4.5059
2019-05-21,4.5790,4.5853,4.5035,4.5214
2019-05-20,4.5771,4.6013,4.5523,4.5792
2019-05-19,4.5744,4.5781,4.5733,4.5772
2019-05-17,4.5131,4.5872,4.5122,4.5752
2019-05-16,4.4831,4.5224,4.4755,4.5128
2019-05-15,4.4576,4.4952,4.4454,4.4830
2019-05-14,4.4649,4.4877,4.4447,4.4577
2019-05-13,4.4450,4.5012,4.4363,4.4842
2019-05-12,4.4377,4.4457,4.4364,4.4381
2019-05-10,4.4270,4.4666,4.4108,4.4461
2019-05-09,4.3993,4.4668,4.3937,4.4271
2019-05-08,4.4433,4.4720,4.3940,4.3994
2019-05-07,4.4259,4.4724,4.4255,4.4514
2019-05-06,4.4074,4.4453,4.4021,4.4263
2019-05-05,4.3946,4.4096,4.3945,4.4080
2019-05-03,4.4284,4.4341,4.3964,4.4068
2019-05-02,4.3907,4.4399,4.3877,4.4287
2019-05-01,4.3958,4.4141,4.3849,4.3907
2019-04-30,4.4117,4.4380,4.3916,4.3961
2019-04-29,4.3833,4.4121,4.3753,4.4106
2019-04-28,4.3850,4.3871,4.3783,4.3833
2019-04-26,4.4040,4.4146,4.3744,4.3826
2019-04-25,4.4498,4.4539,4.3926,4.4040
2019-04-24,4.3982,4.4571,4.3922,4.4500
2019-04-23,4.4272,4.4351,4.3899,4.3980
2019-04-22,4.4036,4.4319,4.4015,4.4270
2019-04-21,4.4044,4.4161,4.4022,4.4036
2019-04-19,4.4014,4.4158,4.3999,4.4047
2019-04-18,4.4408,4.4513,4.3886,4.4013
2019-04-17,4.3953,4.4555,4.3934,4.4409
2019-04-16,4.3718,4.4072,4.3683,4.3947
2019-04-15,4.3868,4.3979,4.3641,4.3722
2019-04-14,4.3845,4.3874,4.3845,4.3866
2019-04-12,4.3420,4.4099,4.3420,4.3847
2019-04-11,4.3031,4.3459,4.3017,4.3422
2019-04-10,4.3410,4.3469,4.2983,4.3026
2019-04-09,4.3275,4.3562,4.3272,4.3409
2019-04-08,4.3341,4.3655,4.3278,4.3279
2019-04-07,4.3340,4.3450,4.3338,4.3340
2019-04-05,4.3207,4.3448,4.3196,4.3326
2019-04-04,4.3499,4.3543,4.3183,4.3209
2019-04-03,4.3202,4.3601,4.3112,4.3497
2019-04-02,4.3150,4.3376,4.3126,4.3174
2019-04-01,4.3847,4.4080,4.3127,4.3151
2019-03-31,4.3898,4.4068,4.3846,4.3853
2019-03-29,4.3873,4.4057,4.3455,4.3996
2019-03-28,4.4910,4.4944,4.3755,4.3874
2019-03-27,4.3565,4.4969,4.3474,4.4914
2019-03-26,4.3707,4.3774,4.3384,4.3565
2019-03-25,4.4117,4.4434,4.3483,4.3705
2019-03-24,4.3908,4.4144,4.3906,4.4131
2019-03-22,4.3192,4.4149,4.2856,4.4136
2019-03-21,4.3114,4.3520,4.2853,4.3190
2019-03-20,4.2900,4.3153,4.2796,4.3120
2019-03-19,4.2966,4.3071,4.2739,4.2899
2019-03-18,4.3224,4.3399,4.2927,4.2977
2019-03-17,4.3211,4.3226,4.3162,4.3226
2019-03-15,4.3466,4.3745,4.3082,4.3226
2019-03-14,4.3213,4.3518,4.3084,4.3470
2019-03-13,4.3016,4.3346,4.2959,4.3208
2019-03-12,4.3244,4.3256,4.2893,4.3016
2019-03-11,4.3424,4.3488,4.3087,4.3241
2019-03-10,4.3437,4.3447,4.3410,4.3424
2019-03-08,4.3460,4.3647,4.3266,4.3426
2019-03-07,4.3423,4.3699,4.3071,4.3458
2019-03-06,4.2659,4.3444,4.2585,4.3423
2019-03-05,4.2799,4.2803,4.2622,4.2658
2019-03-04,4.2935,4.2937,4.2701,4.2801
2019-03-03,4.2950,4.2972,4.2928,4.2935
